,id_wizyty,Data,Godzina,Id lekarza,Czas trwania wizyty,Rodzaj wizyty,id_zwierzęcia
1880,1880,2020-06-05,12:15:00,2,00:30,EKG,1121
1881,1881,2020-06-05,14:45:00,2,00:30,zabieg higieniczy duży,977
1882,1882,2020-06-06,09:15:00,1,00:30,USG,999
1883,1883,2020-06-06,09:45:00,1,00:30,zabieg higieniczy duży,535
1884,1884,2020-06-06,12:30:00,1,00:30,RTG,742
1885,1885,2020-06-07,10:00:00,2,00:15,badanie krwi,67
1886,1886,2020-06-07,10:45:00,2,00:15,wydanie paszportu,125
1887,1887,2020-06-08,09:00:00,1,00:30,EKG,711
1888,1888,2020-06-08,10:30:00,1,00:30,RTG,424
1889,1889,2020-06-08,12:45:00,1,00:30,USG,466
1890,1890,2020-06-08,13:30:00,1,00:15,chipowanie,625
1891,1891,2020-06-08,13:45:00,1,01:00,testy alergiczne,336
1892,1892,2020-06-08,15:45:00,1,00:30,kroplówka witaminowa,673
1893,1893,2020-06-08,10:45:00,3,01:00,zabieg chirurgii wewnętrznej,406
1894,1894,2020-06-08,11:45:00,3,00:15,konsultacja chirurgiczna,999
1895,1895,2020-06-08,12:00:00,3,01:00,zabieg okulistyczny ,168
1896,1896,2020-06-08,13:00:00,3,01:00,zabieg okulistyczny ,279
1897,1897,2020-06-08,14:45:00,3,00:15,konsultacja chirurgiczna,262
1898,1898,2020-06-08,15:15:00,3,01:00,zabieg chirurgii wewnętrznej,628
1899,1899,2020-06-09,08:15:00,1,01:00,zabieg ortopedyczny,178
1900,1900,2020-06-09,11:15:00,1,00:15,kontrolna,594
1901,1901,2020-06-09,11:30:00,1,00:30,zabieg higieniczy duży,1078
1902,1902,2020-06-09,12:00:00,1,01:00,zabieg ortopedyczny,673
1903,1903,2020-06-09,13:00:00,1,01:00,testy alergiczne,696
1904,1904,2020-06-09,15:00:00,1,00:15,kontrolna,1112
1905,1905,2020-06-09,10:15:00,2,02:00,eutanazja,636
1906,1906,2020-06-09,12:15:00,2,00:15,chipowanie,731
1907,1907,2020-06-09,08:00:00,3,00:15,konsultacja chirurgiczna,424
1908,1908,2020-06-09,08:45:00,3,00:15,konsultacja chirurgiczna,556
1909,1909,2020-06-09,09:15:00,3,01:00,zabieg chirurgii wewnętrznej,481
1910,1910,2020-06-09,10:15:00,3,00:30,zabieg chirurgiczny drobny,648
1911,1911,2020-06-09,14:30:00,3,00:30,zabieg chirurgiczny drobny,92
1912,1912,2020-06-09,15:15:00,3,00:30,zabieg chirurgiczny drobny,930
1913,1913,2020-06-09,15:45:00,3,00:30,zabieg chirurgiczny drobny,74
1914,1914,2020-06-10,08:00:00,1,00:15,badanie krwi,542
1915,1915,2020-06-10,08:30:00,1,00:15,szczepienie,304
1916,1916,2020-06-10,09:30:00,1,00:30,RTG,904
1917,1917,2020-06-10,10:15:00,1,00:30,EKG,1199
1918,1918,2020-06-10,10:45:00,1,00:30,EKG,537
1919,1919,2020-06-10,11:30:00,1,00:15,chipowanie,1121
1920,1920,2020-06-10,12:15:00,1,00:15,kontrolna,67
1921,1921,2020-06-10,13:45:00,1,00:15,zabieg higieniczny drobny,849
1922,1922,2020-06-10,14:00:00,1,00:15,chipowanie,87
1923,1923,2020-06-10,14:15:00,1,00:30,USG,758
1924,1924,2020-06-10,15:45:00,1,01:00,antykoncepcja,512
1925,1925,2020-06-10,09:00:00,2,01:00,testy alergiczne,15
1926,1926,2020-06-10,10:15:00,2,02:00,Kompleksowy zestaw badań ,881
1927,1927,2020-06-10,12:15:00,2,00:30,kroplówka witaminowa,511
1928,1928,2020-06-10,13:30:00,2,00:30,zabieg higieniczy duży,552
1929,1929,2020-06-10,14:30:00,2,00:15,kontrolna,552
1930,1930,2020-06-10,15:00:00,2,01:00,zabieg ortopedyczny,940
1931,1931,2020-06-10,08:00:00,3,00:30,zabieg chirurgiczny drobny,1122
1932,1932,2020-06-10,08:30:00,3,00:30,zabieg chirurgiczny drobny,415
1933,1933,2020-06-10,09:15:00,3,01:00,zabieg okulistyczny ,405
1934,1934,2020-06-10,11:15:00,3,00:30,zabieg chirurgiczny drobny,351
1935,1935,2020-06-10,11:45:00,3,00:30,zabieg chirurgiczny drobny,1173
1936,1936,2020-06-10,12:15:00,3,00:30,zabieg chirurgiczny drobny,577
1937,1937,2020-06-10,12:45:00,3,00:30,zabieg chirurgiczny drobny,470
1938,1938,2020-06-11,08:15:00,1,00:30,USG,731
1939,1939,2020-06-11,09:45:00,1,00:15,zabieg higieniczny drobny,805
1940,1940,2020-06-11,12:15:00,1,01:00,testy alergiczne,889
1941,1941,2020-06-11,13:15:00,1,00:15,zabieg higieniczny drobny,94
1942,1942,2020-06-11,13:30:00,1,00:15,szczepienie,255
1943,1943,2020-06-11,15:15:00,1,00:15,wydanie paszportu,462
1944,1944,2020-06-11,15:30:00,1,00:15,zabieg higieniczny drobny,431
1945,1945,2020-06-11,15:45:00,1,00:30,USG,513
1946,1946,2020-06-11,16:45:00,1,02:00,eutanazja,464
1947,1947,2020-06-11,10:00:00,2,00:30,kroplówka witaminowa,658
1948,1948,2020-06-11,10:30:00,2,00:30,zabieg higieniczy duży,1106
1949,1949,2020-06-11,11:30:00,2,00:30,USG,405
1950,1950,2020-06-11,12:00:00,2,00:15,badanie krwi,528
1951,1951,2020-06-11,12:15:00,2,00:15,chipowanie,1040
1952,1952,2020-06-11,12:30:00,2,00:15,chipowanie,918
1953,1953,2020-06-11,13:00:00,2,00:15,zabieg higieniczny drobny,631
1954,1954,2020-06-11,13:45:00,2,01:00,testy alergiczne,764
1955,1955,2020-06-11,16:15:00,2,00:15,zabieg higieniczny drobny,357
1956,1956,2020-06-11,16:30:00,2,00:30,USG,397
1957,1957,2020-06-11,08:00:00,3,00:15,konsultacja chirurgiczna,434
1958,1958,2020-06-11,08:15:00,3,00:15,konsultacja chirurgiczna,1148
1959,1959,2020-06-11,08:30:00,3,00:30,zabieg chirurgiczny drobny,559
1960,1960,2020-06-11,09:00:00,3,02:00,operacja pod narkozą,1136
1961,1961,2020-06-11,12:00:00,3,01:00,zabieg okulistyczny ,452
1962,1962,2020-06-11,13:00:00,3,00:15,konsultacja chirurgiczna,24
1963,1963,2020-06-11,15:15:00,3,00:15,konsultacja chirurgiczna,75
1964,1964,2020-06-11,15:45:00,3,01:00,zabieg chrurgii zewnętrznej,261
1965,1965,2020-06-12,08:15:00,2,00:15,chipowanie,1155
1966,1966,2020-06-12,08:30:00,2,00:15,zabieg higieniczny drobny,1086
1967,1967,2020-06-12,08:45:00,2,00:15,badanie krwi,105
1968,1968,2020-06-12,11:15:00,2,00:30,EKG,873
1969,1969,2020-06-12,11:45:00,2,01:00,zabieg ortopedyczny,339
1970,1970,2020-06-12,12:45:00,2,01:00,zabieg ortopedyczny,1157
1971,1971,2020-06-12,13:45:00,2,00:30,USG,537
1972,1972,2020-06-12,14:15:00,2,01:00,antykoncepcja,725
1973,1973,2020-06-12,15:45:00,2,00:15,badanie krwi,15
1974,1974,2020-06-13,09:00:00,1,02:00,eutanazja,910
1975,1975,2020-06-13,12:30:00,1,00:15,chipowanie,306
1976,1976,2020-06-13,12:45:00,1,01:00,testy alergiczne,415
1977,1977,2020-06-14,09:30:00,2,00:15,wydanie paszportu,397
1978,1978,2020-06-14,09:45:00,2,00:30,EKG,918
1979,1979,2020-06-14,10:15:00,2,00:15,kontrolna,1117
1980,1980,2020-06-14,10:30:00,2,02:00,eutanazja,559
1981,1981,2020-06-14,12:45:00,2,02:00,Kompleksowy zestaw badań ,342
1982,1982,2020-06-15,09:30:00,1,01:00,testy alergiczne,715
1983,1983,2020-06-15,11:30:00,1,00:15,kontrolna,800
1984,1984,2020-06-15,12:15:00,1,02:00,Kompleksowy zestaw badań ,38
1985,1985,2020-06-15,14:15:00,1,00:15,badanie krwi,891
1986,1986,2020-06-15,14:30:00,1,00:30,RTG,179
1987,1987,2020-06-15,15:00:00,1,00:15,szczepienie,882
1988,1988,2020-06-15,10:15:00,3,00:30,zabieg chirurgiczny drobny,51
1989,1989,2020-06-15,12:45:00,3,00:30,zabieg chirurgiczny drobny,890
1990,1990,2020-06-15,13:30:00,3,01:00,zabieg okulistyczny ,1102
1991,1991,2020-06-16,08:00:00,1,02:00,eutanazja,740
1992,1992,2020-06-16,10:00:00,1,00:30,EKG,904
1993,1993,2020-06-16,10:30:00,1,00:15,kontrolna,10
1994,1994,2020-06-16,10:45:00,1,00:30,kroplówka witaminowa,424
1995,1995,2020-06-16,11:15:00,1,02:00,eutanazja,194
1996,1996,2020-06-16,13:15:00,1,00:15,szczepienie,94
1997,1997,2020-06-16,13:30:00,1,00:30,kroplówka witaminowa,764
1998,1998,2020-06-16,08:15:00,2,01:00,testy alergiczne,801
1999,1999,2020-06-16,09:15:00,2,00:30,zabieg higieniczy duży,85
2000,2000,2020-06-16,10:15:00,2,00:15,chipowanie,1006
2001,2001,2020-06-16,10:30:00,2,00:15,badanie krwi,808
2002,2002,2020-06-16,10:45:00,2,00:30,zabieg higieniczy duży,257
2003,2003,2020-06-16,12:00:00,2,00:15,kontrolna,513
2004,2004,2020-06-16,12:15:00,2,00:15,badanie krwi,385
2005,2005,2020-06-16,15:00:00,2,02:00,Kompleksowy zestaw badań ,713
2006,2006,2020-06-16,08:15:00,3,00:30,zabieg chirurgiczny drobny,255
2007,2007,2020-06-16,08:45:00,3,00:15,konsultacja chirurgiczna,599
2008,2008,2020-06-16,11:00:00,3,00:15,konsultacja chirurgiczna,454
2009,2009,2020-06-16,11:15:00,3,02:00,operacja pod narkozą,481
2010,2010,2020-06-16,14:00:00,3,02:00,operacja w znieczuleniu częściowym,5
2011,2011,2020-06-17,08:00:00,1,01:00,antykoncepcja,705
2012,2012,2020-06-17,09:00:00,1,02:00,Kompleksowy zestaw badań ,87
2013,2013,2020-06-17,11:30:00,1,00:15,chipowanie,1184
2014,2014,2020-06-17,13:15:00,1,00:15,badanie krwi,576
2015,2015,2020-06-17,13:30:00,1,00:30,EKG,260
2016,2016,2020-06-17,14:15:00,1,00:15,zabieg higieniczny drobny,860
2017,2017,2020-06-17,14:30:00,1,00:30,RTG,1155
2018,2018,2020-06-17,15:00:00,1,00:30,zabieg higieniczy duży,993
2019,2019,2020-06-17,11:30:00,2,00:15,kontrolna,709
2020,2020,2020-06-17,15:15:00,2,01:00,antykoncepcja,347
2021,2021,2020-06-17,08:00:00,3,00:15,konsultacja chirurgiczna,466
2022,2022,2020-06-17,08:15:00,3,00:30,zabieg chirurgiczny drobny,470
2023,2023,2020-06-17,08:45:00,3,00:15,konsultacja chirurgiczna,385
2024,2024,2020-06-17,09:00:00,3,00:30,zabieg chirurgiczny drobny,288
2025,2025,2020-06-17,09:30:00,3,00:15,konsultacja chirurgiczna,994
2026,2026,2020-06-17,09:45:00,3,01:00,zabieg chirurgii wewnętrznej,480
2027,2027,2020-06-17,11:00:00,3,00:15,konsultacja chirurgiczna,434
2028,2028,2020-06-17,12:30:00,3,00:15,konsultacja chirurgiczna,51
2029,2029,2020-06-17,12:45:00,3,00:15,konsultacja chirurgiczna,916
2030,2030,2020-06-17,15:15:00,3,01:00,zabieg okulistyczny ,332
2031,2031,2020-06-18,08:15:00,1,01:00,testy alergiczne,385
2032,2032,2020-06-18,09:15:00,1,00:30,RTG,840
2033,2033,2020-06-18,09:45:00,1,02:00,eutanazja,670
2034,2034,2020-06-18,11:45:00,1,00:15,wydanie paszportu,826
2035,2035,2020-06-18,15:15:00,1,00:30,USG,1140
2036,2036,2020-06-18,15:45:00,1,02:00,Kompleksowy zestaw badań ,678
2037,2037,2020-06-18,10:30:00,2,00:30,USG,36
2038,2038,2020-06-18,12:00:00,2,01:00,zabieg ortopedyczny,130
2039,2039,2020-06-18,13:00:00,2,00:15,badanie krwi,705
2040,2040,2020-06-18,14:45:00,2,01:00,testy alergiczne,668
2041,2041,2020-06-18,15:45:00,2,00:30,RTG,961
2042,2042,2020-06-18,16:15:00,2,00:30,EKG,87
2043,2043,2020-06-18,16:45:00,2,00:15,chipowanie,88
2044,2044,2020-06-18,08:00:00,3,00:15,konsultacja chirurgiczna,668
2045,2045,2020-06-18,08:45:00,3,02:00,operacja pod narkozą,497
2046,2046,2020-06-18,10:45:00,3,02:00,operacja w znieczuleniu częściowym,508
2047,2047,2020-06-18,13:15:00,3,01:00,zabieg okulistyczny ,699
2048,2048,2020-06-18,14:15:00,3,00:15,konsultacja chirurgiczna,839
2049,2049,2020-06-18,14:30:00,3,02:00,operacja w znieczuleniu częściowym,758
2050,2050,2020-06-18,16:45:00,3,00:15,konsultacja chirurgiczna,930
2051,2051,2020-06-18,17:15:00,3,00:30,zabieg chirurgiczny drobny,261
2052,2052,2020-06-19,11:00:00,2,00:30,RTG,1160
2053,2053,2020-06-19,13:00:00,2,00:30,RTG,100
2054,2054,2020-06-19,13:30:00,2,00:30,RTG,125
2055,2055,2020-06-19,16:45:00,2,00:15,wydanie paszportu,578
2056,2056,2020-06-19,17:00:00,2,01:00,testy alergiczne,686
2057,2057,2020-06-20,09:30:00,1,00:15,kontrolna,306
2058,2058,2020-06-21,09:00:00,2,01:00,testy alergiczne,805
2059,2059,2020-06-21,12:30:00,2,00:15,zabieg higieniczny drobny,1179
2060,2060,2020-06-21,12:45:00,2,00:15,zabieg higieniczny drobny,709
2061,2061,2020-06-22,08:15:00,1,00:30,zabieg higieniczy duży,1006
2062,2062,2020-06-22,08:45:00,1,02:00,Kompleksowy zestaw badań ,708
2063,2063,2020-06-22,11:15:00,1,00:15,badanie krwi,867
2064,2064,2020-06-22,13:30:00,1,00:15,kontrolna,35
2065,2065,2020-06-22,15:00:00,1,00:15,kontrolna,351
2066,2066,2020-06-22,15:15:00,1,00:15,badanie krwi,1005
2067,2067,2020-06-22,08:00:00,3,00:30,zabieg chirurgiczny drobny,511
2068,2068,2020-06-22,08:30:00,3,00:15,konsultacja chirurgiczna,187
2069,2069,2020-06-22,08:45:00,3,00:15,konsultacja chirurgiczna,1121
2070,2070,2020-06-22,10:00:00,3,02:00,operacja pod narkozą,65
2071,2071,2020-06-22,13:00:00,3,00:15,konsultacja chirurgiczna,1148
2072,2072,2020-06-22,13:15:00,3,00:15,konsultacja chirurgiczna,127
2073,2073,2020-06-23,08:00:00,1,00:30,EKG,537
2074,2074,2020-06-23,10:00:00,1,00:15,szczepienie,261
2075,2075,2020-06-23,12:45:00,1,00:15,kontrolna,1018
2076,2076,2020-06-23,15:00:00,1,00:15,badanie krwi,1113
2077,2077,2020-06-23,08:00:00,2,01:00,antykoncepcja,1035
2078,2078,2020-06-23,09:15:00,2,00:15,szczepienie,1148
2079,2079,2020-06-23,09:30:00,2,00:15,zabieg higieniczny drobny,508
2080,2080,2020-06-23,10:00:00,2,02:00,Kompleksowy zestaw badań ,1035
2081,2081,2020-06-23,08:00:00,3,00:15,konsultacja chirurgiczna,786
2082,2082,2020-06-23,09:00:00,3,00:15,konsultacja chirurgiczna,914
2083,2083,2020-06-23,09:15:00,3,02:00,operacja pod narkozą,773
2084,2084,2020-06-23,11:15:00,3,00:30,zabieg chirurgiczny drobny,62
2085,2085,2020-06-23,13:45:00,3,00:15,konsultacja chirurgiczna,168
2086,2086,2020-06-24,08:15:00,1,00:30,USG,955
2087,2087,2020-06-24,10:45:00,1,02:00,eutanazja,567
2088,2088,2020-06-24,12:45:00,1,00:30,USG,298
2089,2089,2020-06-24,13:15:00,1,00:30,USG,258
2090,2090,2020-06-24,13:45:00,1,00:15,wydanie paszportu,999
2091,2091,2020-06-24,14:00:00,1,01:00,testy alergiczne,1131
2092,2092,2020-06-24,15:00:00,1,00:30,kroplówka witaminowa,212
2093,2093,2020-06-24,08:45:00,2,00:15,kontrolna,643
2094,2094,2020-06-24,10:15:00,2,00:30,EKG,884
2095,2095,2020-06-24,12:00:00,2,00:30,USG,868
2096,2096,2020-06-24,12:30:00,2,01:00,testy alergiczne,141
2097,2097,2020-06-24,13:45:00,2,00:15,zabieg higieniczny drobny,305
2098,2098,2020-06-24,14:45:00,2,02:00,eutanazja,556
2099,2099,2020-06-24,08:30:00,3,00:15,konsultacja chirurgiczna,88
2100,2100,2020-06-24,08:45:00,3,00:30,zabieg chirurgiczny drobny,1116
2101,2101,2020-06-24,09:45:00,3,00:30,zabieg chirurgiczny drobny,248
2102,2102,2020-06-24,10:15:00,3,01:00,zabieg okulistyczny ,726
2103,2103,2020-06-24,11:15:00,3,00:30,zabieg chirurgiczny drobny,711
2104,2104,2020-06-24,12:00:00,3,00:15,konsultacja chirurgiczna,840
2105,2105,2020-06-24,12:15:00,3,00:30,zabieg chirurgiczny drobny,758
2106,2106,2020-06-24,13:15:00,3,00:30,zabieg chirurgiczny drobny,1006
2107,2107,2020-06-24,14:15:00,3,00:30,zabieg chirurgiczny drobny,982
2108,2108,2020-06-25,08:00:00,1,01:00,testy alergiczne,615
2109,2109,2020-06-25,09:45:00,1,02:00,eutanazja,807
2110,2110,2020-06-25,11:45:00,1,00:15,badanie krwi,279
2111,2111,2020-06-25,12:00:00,1,01:00,zabieg ortopedyczny,570
2112,2112,2020-06-25,14:00:00,1,00:15,kontrolna,294
2113,2113,2020-06-25,08:00:00,2,00:15,wydanie paszportu,579
2114,2114,2020-06-25,10:00:00,2,00:15,szczepienie,1001
2115,2115,2020-06-25,11:30:00,2,02:00,eutanazja,1111
2116,2116,2020-06-25,13:30:00,2,01:00,testy alergiczne,466
2117,2117,2020-06-25,14:30:00,2,01:00,zabieg ortopedyczny,371
2118,2118,2020-06-25,15:45:00,2,00:15,chipowanie,165
2119,2119,2020-06-25,16:15:00,2,01:00,testy alergiczne,436
2120,2120,2020-06-25,17:15:00,2,02:00,eutanazja,462
2121,2121,2020-06-25,08:00:00,3,01:00,zabieg chrurgii zewnętrznej,1165
2122,2122,2020-06-25,09:00:00,3,01:00,zabieg chrurgii zewnętrznej,982
2123,2123,2020-06-25,11:15:00,3,00:15,konsultacja chirurgiczna,105
2124,2124,2020-06-25,11:30:00,3,00:15,konsultacja chirurgiczna,526
2125,2125,2020-06-25,11:45:00,3,00:30,zabieg chirurgiczny drobny,141
2126,2126,2020-06-25,12:15:00,3,00:30,zabieg chirurgiczny drobny,288
2127,2127,2020-06-25,12:45:00,3,00:30,zabieg chirurgiczny drobny,463
2128,2128,2020-06-25,13:45:00,3,00:15,konsultacja chirurgiczna,436
2129,2129,2020-06-25,14:00:00,3,00:30,zabieg chirurgiczny drobny,1175
2130,2130,2020-06-25,15:00:00,3,00:15,konsultacja chirurgiczna,868
2131,2131,2020-06-25,16:45:00,3,00:30,zabieg chirurgiczny drobny,758
2132,2132,2020-06-25,17:15:00,3,01:00,zabieg chirurgii wewnętrznej,933
2133,2133,2020-06-26,09:00:00,2,01:00,testy alergiczne,579
2134,2134,2020-06-26,10:00:00,2,00:15,zabieg higieniczny drobny,802
2135,2135,2020-06-26,10:30:00,2,00:15,chipowanie,472
2136,2136,2020-06-26,10:45:00,2,00:15,chipowanie,280
2137,2137,2020-06-26,13:45:00,2,00:15,szczepienie,884
2138,2138,2020-06-26,14:00:00,2,00:15,chipowanie,1003
2139,2139,2020-06-26,14:15:00,2,00:30,zabieg higieniczy duży,590
2140,2140,2020-06-27,09:00:00,1,00:15,wydanie paszportu,246
2141,2141,2020-06-27,09:15:00,1,00:15,wydanie paszportu,1003
2142,2142,2020-06-27,09:30:00,1,00:15,szczepienie,594
2143,2143,2020-06-27,09:45:00,1,00:15,chipowanie,405
2144,2144,2020-06-27,10:00:00,1,02:00,eutanazja,494
2145,2145,2020-06-27,12:00:00,1,00:30,zabieg higieniczy duży,366
2146,2146,2020-06-27,12:30:00,1,01:00,testy alergiczne,768
2147,2147,2020-06-28,09:45:00,2,00:15,wydanie paszportu,643
2148,2148,2020-06-28,10:00:00,2,00:30,zabieg higieniczy duży,214
2149,2149,2020-06-28,11:45:00,2,01:00,antykoncepcja,307
2150,2150,2020-06-29,08:30:00,1,01:00,testy alergiczne,181
2151,2151,2020-06-29,09:30:00,1,00:30,RTG,1018
2152,2152,2020-06-29,10:00:00,1,00:30,zabieg higieniczy duży,371
2153,2153,2020-06-29,10:30:00,1,01:00,testy alergiczne,425
2154,2154,2020-06-29,11:30:00,1,02:00,Kompleksowy zestaw badań ,74
2155,2155,2020-06-29,14:15:00,1,00:15,zabieg higieniczny drobny,1152
2156,2156,2020-06-29,14:30:00,1,00:15,zabieg higieniczny drobny,945
2157,2157,2020-06-29,15:15:00,1,02:00,Kompleksowy zestaw badań ,88
2158,2158,2020-06-29,08:00:00,3,00:15,konsultacja chirurgiczna,1010
2159,2159,2020-06-29,08:30:00,3,00:15,konsultacja chirurgiczna,284
2160,2160,2020-06-29,08:45:00,3,00:30,zabieg chirurgiczny drobny,395
2161,2161,2020-06-29,09:15:00,3,00:15,konsultacja chirurgiczna,634
2162,2162,2020-06-29,09:30:00,3,00:15,konsultacja chirurgiczna,1106
2163,2163,2020-06-29,09:45:00,3,01:00,zabieg chrurgii zewnętrznej,883
2164,2164,2020-06-29,10:45:00,3,00:15,konsultacja chirurgiczna,450
2165,2165,2020-06-29,11:30:00,3,01:00,zabieg okulistyczny ,433
2166,2166,2020-06-29,12:30:00,3,00:15,konsultacja chirurgiczna,1140
2167,2167,2020-06-29,12:45:00,3,00:30,zabieg chirurgiczny drobny,890
2168,2168,2020-06-29,13:15:00,3,00:30,zabieg chirurgiczny drobny,225
2169,2169,2020-06-29,14:15:00,3,00:30,zabieg chirurgiczny drobny,17
2170,2170,2020-06-29,15:00:00,3,01:00,zabieg chrurgii zewnętrznej,948
2171,2171,2020-06-30,08:00:00,1,01:00,testy alergiczne,565
2172,2172,2020-06-30,09:15:00,1,00:15,wydanie paszportu,280
2173,2173,2020-06-30,09:45:00,1,00:15,szczepienie,454
2174,2174,2020-06-30,13:15:00,1,01:00,testy alergiczne,576
2175,2175,2020-06-30,14:15:00,1,00:15,szczepienie,88
2176,2176,2020-06-30,14:30:00,1,01:00,zabieg ortopedyczny,839
2177,2177,2020-06-30,15:30:00,1,01:00,zabieg ortopedyczny,15
2178,2178,2020-06-30,08:00:00,2,00:15,szczepienie,229
2179,2179,2020-06-30,08:30:00,2,00:30,zabieg higieniczy duży,1082
2180,2180,2020-06-30,11:00:00,2,00:30,USG,634
2181,2181,2020-06-30,11:30:00,2,00:15,szczepienie,961
2182,2182,2020-06-30,12:15:00,2,00:30,zabieg higieniczy duży,85
2183,2183,2020-06-30,12:45:00,2,00:30,USG,764
2184,2184,2020-06-30,13:15:00,2,01:00,testy alergiczne,229
2185,2185,2020-06-30,14:45:00,2,01:00,zabieg ortopedyczny,979
2186,2186,2020-06-30,15:45:00,2,01:00,testy alergiczne,1035
2187,2187,2020-06-30,08:30:00,3,00:15,konsultacja chirurgiczna,20
2188,2188,2020-06-30,09:45:00,3,02:00,operacja w znieczuleniu częściowym,565
2189,2189,2020-06-30,11:45:00,3,00:15,konsultacja chirurgiczna,686
2190,2190,2020-06-30,14:45:00,3,00:15,konsultacja chirurgiczna,961
2191,2191,2020-06-30,15:00:00,3,01:00,zabieg chrurgii zewnętrznej,949
2192,2192,2020-07-01,08:00:00,1,00:15,kontrolna,930
2193,2193,2020-07-01,10:00:00,1,00:15,zabieg higieniczny drobny,645
2194,2194,2020-07-01,10:15:00,1,00:15,chipowanie,658
2195,2195,2020-07-01,12:00:00,1,00:15,kontrolna,430
2196,2196,2020-07-01,13:15:00,1,01:00,zabieg ortopedyczny,257
2197,2197,2020-07-01,14:15:00,1,00:15,szczepienie,699
2198,2198,2020-07-01,15:00:00,1,00:15,chipowanie,280
2199,2199,2020-07-01,15:15:00,1,02:00,eutanazja,868
2200,2200,2020-07-01,12:30:00,2,01:00,zabieg ortopedyczny,128
2201,2201,2020-07-01,13:30:00,2,01:00,testy alergiczne,1146
2202,2202,2020-07-01,14:30:00,2,00:30,EKG,982
2203,2203,2020-07-01,15:30:00,2,00:15,szczepienie,357
2204,2204,2020-07-01,08:00:00,3,00:15,konsultacja chirurgiczna,69
2205,2205,2020-07-01,08:30:00,3,00:30,zabieg chirurgiczny drobny,1140
2206,2206,2020-07-01,09:00:00,3,00:15,konsultacja chirurgiczna,514
2207,2207,2020-07-01,09:15:00,3,00:30,zabieg chirurgiczny drobny,810
2208,2208,2020-07-01,12:45:00,3,00:30,zabieg chirurgiczny drobny,782
2209,2209,2020-07-01,13:15:00,3,00:30,zabieg chirurgiczny drobny,460
2210,2210,2020-07-01,13:45:00,3,00:30,zabieg chirurgiczny drobny,314
2211,2211,2020-07-01,15:45:00,3,00:15,konsultacja chirurgiczna,159
2212,2212,2020-07-02,08:00:00,1,01:00,antykoncepcja,993
2213,2213,2020-07-02,09:00:00,1,00:15,badanie krwi,202
2214,2214,2020-07-02,09:45:00,1,00:15,szczepienie,645
2215,2215,2020-07-02,10:00:00,1,00:15,chipowanie,810
2216,2216,2020-07-02,10:15:00,1,00:15,zabieg higieniczny drobny,250
2217,2217,2020-07-02,10:30:00,1,00:30,RTG,36
2218,2218,2020-07-02,12:00:00,1,00:15,szczepienie,425
2219,2219,2020-07-02,15:00:00,1,00:30,USG,539
2220,2220,2020-07-02,17:00:00,1,00:30,kroplówka witaminowa,279
2221,2221,2020-07-02,08:30:00,2,01:00,testy alergiczne,513
2222,2222,2020-07-02,10:30:00,2,00:30,zabieg higieniczy duży,495
2223,2223,2020-07-02,11:00:00,2,00:30,USG,786
2224,2224,2020-07-02,11:30:00,2,00:15,kontrolna,1156
2225,2225,2020-07-02,11:45:00,2,02:00,Kompleksowy zestaw badań ,873
2226,2226,2020-07-02,13:45:00,2,01:00,testy alergiczne,484
2227,2227,2020-07-02,14:45:00,2,00:30,RTG,120
2228,2228,2020-07-02,16:45:00,2,00:15,badanie krwi,1142
2229,2229,2020-07-02,17:15:00,2,00:30,zabieg higieniczy duży,74
2230,2230,2020-07-02,08:00:00,3,00:15,konsultacja chirurgiczna,12
2231,2231,2020-07-02,08:15:00,3,02:00,operacja pod narkozą,678
2232,2232,2020-07-02,10:15:00,3,00:30,zabieg chirurgiczny drobny,10
2233,2233,2020-07-02,11:00:00,3,00:15,konsultacja chirurgiczna,128
2234,2234,2020-07-02,11:15:00,3,00:15,konsultacja chirurgiczna,267
2235,2235,2020-07-02,17:00:00,3,01:00,zabieg chirurgii wewnętrznej,214
2236,2236,2020-07-03,10:00:00,2,00:15,wydanie paszportu,1166
